Transformer_ID,Winding_Type,Test_Date,Frequency_Hz,Magnitude_dB,Phase_deg
TR003,HV,2026-03-27,92.21978823334327,2.31,-2.26
TR003,HV,2026-03-27,96.58832241158703,-0.85,-17.65
TR003,HV,2026-03-27,101.1637979766207,-1.26,18.79
TR003,HV,2026-03-27,105.9560179277616,-3.06,-12.27
TR003,HV,2026-03-27,110.97524964120721,0.24,-31.39
TR003,HV,2026-03-27,116.23224686798518,-4.07,-2.46
TR003,HV,2026-03-27,121.7382727739662,-1.22,-25.73
TR003,HV,2026-03-27,127.50512407130128,-0.14,-10.1
TR003,HV,2026-03-27,133.54515629298987,2.25,4.63
TR003,HV,2026-03-27,139.87131026472386,1.0,2.18
TR003,HV,2026-03-27,146.49713983072849,2.28,0.83
TR003,HV,2026-03-27,153.43684089300132,-1.04,-26.76
TR003,HV,2026-03-27,160.70528182616385,-1.86,-5.89
TR003,HV,2026-03-27,168.31803533309565,-1.45,-5.89
TR003,HV,2026-03-27,176.2914118095948,0.16,-0.8
TR003,HV,2026-03-27,184.64249428955426,-1.15,-8.58
TR003,HV,2026-03-27,193.38917504552322,1.03,4.61
TR003,HV,2026-03-27,202.55019392306664,2.97,-22.57
TR003,HV,2026-03-27,212.14517849106298,-2.35,-11.21
TR003,HV,2026-03-27,222.19468609395238,1.43,6.95
TR003,HV,2026-03-27,232.72024789604072,-2.32,18.01
TR003,HV,2026-03-27,243.74441501222216,-0.69,19.97
TR003,HV,2026-03-27,255.29080682395167,2.88,13.03
TR003,HV,2026-03-27,267.3841615839947,5.05,-2.74
TR003,HV,2026-03-27,280.05038941836307,4.25,-20.74
TR003,HV,2026-03-27,293.31662783900424,1.65,-31.25
TR003,HV,2026-03-27,307.21129988617594,0.22,8.48
TR003,HV,2026-03-27,321.76417502507354,-1.52,3.37
TR003,HV,2026-03-27,337.0064329271928,-0.43,-26.22
TR003,HV,2026-03-27,352.970730273065,-1.39,-0.2
TR003,HV,2026-03-27,369.6912707195028,-0.06,15.91
TR003,HV,2026-03-27,387.20387818125573,-0.83,9.98
TR003,HV,2026-03-27,405.54607358408276,-0.78,-21.36
TR003,HV,2026-03-27,424.75715525368986,4.37,2.48
TR003,HV,2026-03-27,444.87828311275854,-3.07,6.05
TR003,HV,2026-03-27,465.9525668664682,-5.74,13.09
TR003,HV,2026-03-27,488.02515836544336,-1.16,17.53
TR003,HV,2026-03-27,511.14334834401654,2.75,0.02
TR003,HV,2026-03-27,535.3566677410724,0.1,-5.56
TR003,HV,2026-03-27,560.7169938205458,1.08,12.58
TR003,HV,2026-03-27,587.2786613189483,-3.86,-0.4
TR003,HV,2026-03-27,615.0985788580505,-4.03,17.21
TR003,HV,2026-03-27,644.236350872137,-0.8,10.69
TR003,HV,2026-03-27,674.7544053110693,-3.98,9.13
TR003,HV,2026-03-27,706.7181273927491,-0.99,7.1
TR003,HV,2026-03-27,740.1959996915645,-2.04,6.03
TR003,HV,2026-03-27,775.2597488629465,-0.37,-27.3
TR003,HV,2026-03-27,811.9844993184009,-0.68,-3.89
TR003,HV,2026-03-27,850.4489341802678,-1.24,-0.57
TR003,HV,2026-03-27,890.735463861044,-3.67,2.02
TR003,HV,2026-03-27,932.9304026284686,0.23,-9.62
TR003,HV,2026-03-27,977.1241535346502,-1.3,-16.75
TR003,HV,2026-03-27,1023.4114021054527,1.96,25.37
TR003,HV,2026-03-27,1071.8913192051275,-1.31,4.59
TR003,HV,2026-03-27,1122.6677735108135,0.13,-0.49
TR003,HV,2026-03-27,1175.849554052157,0.29,21.44
TR003,HV,2026-03-27,1231.550603292826,1.42,9.95
TR003,HV,2026-03-27,1289.8902612533082,-0.09,-18.14
TR003,HV,2026-03-27,1350.9935211980264,1.98,-15.14
TR003,HV,2026-03-27,1414.991297434576,-0.15,-25.64
TR003,HV,2026-03-27,1482.0207057988587,-3.13,10.2
TR003,HV,2026-03-27,1552.225357427048,-0.63,21.12
TR003,HV,2026-03-27,1625.755666443795,-0.97,20.07
TR003,HV,2026-03-27,1702.7691722258996,0.52,17.62
TR003,HV,2026-03-27,1783.4308769319093,-1.85,25.63
TR003,HV,2026-03-27,1867.9135990207828,0.8,-0.83
TR003,HV,2026-03-27,1956.3983435170649,1.06,3.65
TR003,HV,2026-03-27,2049.074689815848,-0.65,14.27
TR003,HV,2026-03-27,2146.1411978584038,1.06,-3.98
TR003,HV,2026-03-27,2247.8058335487253,2.74,-5.99
TR003,HV,2026-03-27,2354.286414322418,-3.75,-7.16
TR003,HV,2026-03-27,2465.811075822604,-1.38,14.01
TR003,HV,2026-03-27,2582.6187606826775,-3.46,-19.7
TR003,HV,2026-03-27,2704.9597304631343,-0.22,11.15
TR003,HV,2026-03-27,2833.096101839324,3.37,16.12
TR003,HV,2026-03-27,2967.3024081888693,-0.53,-21.49
TR003,HV,2026-03-27,3107.866187782014,-2.62,-12.8
TR003,HV,2026-03-27,3255.0885998350595,2.1,16.19
TR003,HV,2026-03-27,3409.285069746811,2.33,39.38
TR003,HV,2026-03-27,3570.7859649004627,4.21,7.11
TR003,HV,2026-03-27,3739.937302478798,-0.6,21.55
TR003,HV,2026-03-27,3917.1014908092607,-0.51,-1.38
TR003,HV,2026-03-27,4102.658105827194,-4.31,9.25
TR003,HV,2026-03-27,4297.00470432084,1.26,-21.56
TR003,HV,2026-03-27,4500.557675700497,-0.42,19.36
TR003,HV,2026-03-27,4713.753134116724,-1.05,20.52
TR003,HV,2026-03-27,4937.047852839004,-1.75,-14.39
TR003,HV,2026-03-27,5170.92024289676,0.73,15.69
TR003,HV,2026-03-27,5415.871378079471,2.18,-36.3
TR003,HV,2026-03-27,5672.426068491977,-1.32,-4.63
TR003,HV,2026-03-27,5941.133984965034,-5.08,-16.08
TR003,HV,2026-03-27,6222.570836730231,1.07,16.38
TR003,HV,2026-03-27,6517.339604882427,-3.97,6.5
TR003,HV,2026-03-27,6826.071834272386,2.13,-0.29
TR003,HV,2026-03-27,7149.428986597577,-1.34,15.55
TR003,HV,2026-03-27,7488.103857590023,-1.76,-11.05
TR003,HV,2026-03-27,7842.822061337682,-1.72,9.04
TR003,HV,2026-03-27,8214.34358491943,-1.09,-8.29
TR003,HV,2026-03-27,8603.464416684501,-0.19,9.55
TR003,HV,2026-03-27,9011.018251665018,-1.04,30.58
TR003,HV,2026-03-27,9437.87827777538,2.88,-26.46
TR003,HV,2026-03-27,9884.959046625587,-2.51,-7.59
TR003,HV,2026-03-27,10353.218432956615,-0.19,-1.91
TR003,HV,2026-03-27,10843.659686896108,3.22,-20.72
TR003,HV,2026-03-27,11357.333583431051,-1.51,-8.26
TR003,HV,2026-03-27,11895.340673703207,0.2,-18.35
TR003,HV,2026-03-27,12458.833642950081,-2.48,-9.16
TR003,HV,2026-03-27,13049.019780144015,0.7,-13.21
TR003,HV,2026-03-27,13667.163564620074,1.71,-1.9
TR003,HV,2026-03-27,14314.589375234786,-0.14,-5.05
TR003,HV,2026-03-27,14992.684327860472,1.8,44.93
TR003,HV,2026-03-27,15702.901247293774,-0.21,-4.02
TR003,HV,2026-03-27,16446.761779946628,1.62,13.45
TR003,HV,2026-03-27,17225.859653987874,-0.92,-15.95
TR003,HV,2026-03-27,18041.864093920718,-0.17,-17.97
TR003,HV,2026-03-27,18896.523396912115,0.53,20.78
TR003,HV,2026-03-27,19791.668678535574,4.51,14.57
TR003,HV,2026-03-27,20729.217795953697,2.3,-24.02
TR003,HV,2026-03-27,21711.179456945054,3.44,2.68
TR003,HV,2026-03-27,22739.657523579273,-1.3,0.54
TR003,HV,2026-03-27,23816.855519761608,-0.11,22.46
TR003,HV,2026-03-27,24945.081352303165,-0.32,-34.32
TR003,HV,2026-03-27,26126.752255633262,1.28,8.11
TR003,HV,2026-03-27,27364.39997074672,-0.1,17.96
TR003,HV,2026-03-27,28660.676169482504,-0.64,-17.44
TR003,HV,2026-03-27,30018.35813575592,1.63,-11.92
TR003,HV,2026-03-27,31440.354715915,-2.97,32.55
TR003,HV,2026-03-27,32929.71255097148,-0.89,-4.99
TR003,HV,2026-03-27,34489.6226040576,0.12,5.73
TR003,HV,2026-03-27,36123.426997094306,1.63,2.51
TR003,HV,2026-03-27,37834.62617131933,-0.51,-14.93
TR003,HV,2026-03-27,39626.88638701478,-1.16,12.8
TR003,HV,2026-03-27,41504.047578504724,0.25,3.7
TR003,HV,2026-03-27,43470.131581250265,-0.3,0.9
TR003,HV,2026-03-27,45529.35074866948,1.14,5.01
TR003,HV,2026-03-27,47686.116977144746,0.18,6.57
TR003,HV,2026-03-27,49945.0511585514,-0.48,-14.81
TR003,HV,2026-03-27,52310.993080562585,-1.41,-10.74
TR003,HV,2026-03-27,54789.01179593945,1.45,25.43
TR003,HV,2026-03-27,57384.416483023924,1.42,-4.43
TR003,HV,2026-03-27,60102.76782070388,-4.9,-20.18
TR003,HV,2026-03-27,62949.88990221888,-1.18,10.35
TR003,HV,2026-03-27,65931.88271333542,1.63,-19.54
TR003,HV,2026-03-27,69055.1352016233,-3.56,-2.4
TR003,HV,2026-03-27,72326.33896483533,-2.25,-1.62
TR003,HV,2026-03-27,75752.5025877192,-2.94,2.91
TR003,HV,2026-03-27,79340.96665797492,-1.98,-24.16
TR003,HV,2026-03-27,83099.41949353386,1.39,-10.24
TR003,HV,2026-03-27,87035.91361485166,-0.12,-4.94
TR003,HV,2026-03-27,91158.88299750836,-3.02,9.0
TR003,HV,2026-03-27,95477.16114208066,2.07,-10.41
TR003,HV,2026-03-27,100000.0,0.65,2.86
TR004,HV,2026-03-15,10.0,-0.05,5.09
TR004,HV,2026-03-15,10.473708979594498,-3.38,-23.55
TR004,HV,2026-03-15,10.969857978923836,2.24,12.13
TR004,HV,2026-03-15,11.489510001873091,-2.06,-12.4
TR004,HV,2026-03-15,12.033778407775893,-1.63,-14.36
TR004,HV,2026-03-15,12.603829296797274,-0.88,13.68
TR004,HV,2026-03-15,13.200884008314182,2.17,12.17
TR004,HV,2026-03-15,13.826221737646557,0.25,3.68
TR004,HV,2026-03-15,14.481182276745338,-2.93,14.55
TR004,HV,2026-03-15,15.167168884709225,-0.83,35.0
TR004,HV,2026-03-15,15.885651294280526,-0.77,-13.51
TR004,HV,2026-03-15,16.63816886076129,0.76,-16.78
TR004,HV,2026-03-15,17.4263338600965,-0.83,34.05
TR004,HV,2026-03-15,18.251834943190435,-0.56,5.15
TR004,HV,2026-03-15,19.116440753857017,1.87,-17.14
TR004,HV,2026-03-15,20.022003718155844,-2.28,13.28
TR004,HV,2026-03-15,20.970464013232327,4.96,-0.71
TR004,HV,2026-03-15,21.963853724165457,-1.88,13.05
TR004,HV,2026-03-15,23.00430119772918,-1.06,-1.54
TR004,HV,2026-03-15,24.094035602395245,-0.66,45.53
TR004,HV,2026-03-15,25.23539170434766,-1.49,3.26
TR004,HV,2026-03-15,26.430814869741056,0.86,5.84
TR004,HV,2026-03-15,27.682866303920665,1.86,-34.31
TR004,HV,2026-03-15,28.994228538828768,-0.72,-11.12
TR004,HV,2026-03-15,30.367711180354576,3.29,-4.23
TR004,HV,2026-03-15,31.80625692794119,-1.32,-13.75
TR004,HV,2026-03-15,33.31294787934674,-1.67,-1.76
TR004,HV,2026-03-15,34.891012134067736,-1.92,-3.2
TR004,HV,2026-03-15,36.54383070957256,2.4,12.69
TR004,HV,2026-03-15,38.274944785163115,-0.22,-12.01
TR004,HV,2026-03-15,40.08806328898464,0.08,26.39
TR004,HV,2026-03-15,41.9870708444391,2.13,-17.51
TR004,HV,2026-03-15,43.97603609302721,3.72,1.34
TR004,HV,2026-03-15,46.05922041145106,-1.39,-1.51
TR004,HV,2026-03-15,48.241087041653685,5.39,16.83
TR004,HV,2026-03-15,50.526310653356795,-1.43,-15.53
TR004,HV,2026-03-15,52.91978735958442,0.44,26.12
TR004,HV,2026-03-15,55.42664520663107,2.37,-14.96
TR004,HV,2026-03-15,58.05225516094899,-0.91,23.01
TR004,HV,2026-03-15,60.80224261649424,-1.81,14.13
TR004,HV,2026-03-15,63.68249944718586,2.69,6.1
TR004,HV,2026-03-15,66.69919663030122,0.27,1.15
TR004,HV,2026-03-15,69.85879746785248,-1.75,-8.27
TR004,HV,2026-03-15,73.16807143427197,0.45,-0.66
TR004,HV,2026-03-15,76.63410868007459,-1.13,12.85
TR004,HV,2026-03-15,80.26433522257175,-3.49,4.26
TR004,HV,2026-03-15,84.06652885618325,3.17,19.94
TR004,HV,2026-03-15,88.04883581643465,1.34,-6.85
TR004,HV,2026-03-15,92.21978823334327,4.11,22.91
TR004,HV,2026-03-15,96.58832241158703,3.44,41.1
TR004,HV,2026-03-15,101.1637979766207,0.38,-28.76
TR004,HV,2026-03-15,105.9560179277616,0.95,12.96
TR004,HV,2026-03-15,110.97524964120721,-2.57,17.63
TR004,HV,2026-03-15,116.23224686798518,1.47,-7.07
TR004,HV,2026-03-15,121.7382727739662,2.07,21.21
TR004,HV,2026-03-15,127.50512407130128,1.53,10.93
TR004,HV,2026-03-15,133.54515629298987,0.5,13.37
TR004,HV,2026-03-15,139.87131026472386,-0.82,7.43
TR004,HV,2026-03-15,146.49713983072849,2.69,32.98
TR004,HV,2026-03-15,153.43684089300132,-3.12,-12.11
TR004,HV,2026-03-15,160.70528182616385,1.22,-13.84
TR004,HV,2026-03-15,168.31803533309565,0.02,-27.62
TR004,HV,2026-03-15,176.2914118095948,0.86,-8.84
TR004,HV,2026-03-15,184.64249428955426,-0.16,-13.58
TR004,HV,2026-03-15,193.38917504552322,-0.12,-15.08
TR004,HV,2026-03-15,202.55019392306664,-0.88,-7.57
TR004,HV,2026-03-15,212.14517849106298,-1.8,15.27
TR004,HV,2026-03-15,222.19468609395238,-2.55,17.41
TR004,HV,2026-03-15,232.72024789604072,-5.19,21.01
TR004,HV,2026-03-15,243.74441501222216,-0.44,20.58
TR004,HV,2026-03-15,255.29080682395167,-2.94,-11.19
TR004,HV,2026-03-15,267.3841615839947,-1.45,6.81
TR004,HV,2026-03-15,280.05038941836307,-1.24,19.64
TR004,HV,2026-03-15,293.31662783900424,0.4,21.41
TR004,HV,2026-03-15,307.21129988617594,-2.14,-15.09
TR004,HV,2026-03-15,321.76417502507354,0.63,-28.4
TR004,HV,2026-03-15,337.0064329271928,-0.57,3.78
TR004,HV,2026-03-15,352.970730273065,0.25,13.63
TR004,HV,2026-03-15,369.6912707195028,3.87,12.41
TR004,HV,2026-03-15,387.20387818125573,0.34,5.24
TR004,HV,2026-03-15,405.54607358408276,1.98,-4.1
TR004,HV,2026-03-15,424.75715525368986,-0.86,23.21
TR004,HV,2026-03-15,444.87828311275854,-1.31,-10.37
TR004,HV,2026-03-15,465.9525668664682,0.15,13.41
TR004,HV,2026-03-15,488.02515836544336,0.81,8.56
TR004,HV,2026-03-15,511.14334834401654,-4.36,5.1
TR004,HV,2026-03-15,535.3566677410724,-2.49,-15.6
TR004,HV,2026-03-15,560.7169938205458,2.46,14.96
TR004,HV,2026-03-15,587.2786613189483,3.12,-11.23
TR004,HV,2026-03-15,615.0985788580505,-0.74,-6.97
TR004,HV,2026-03-15,644.236350872137,1.13,19.23
TR004,HV,2026-03-15,674.7544053110693,-0.55,-0.77
TR004,HV,2026-03-15,706.7181273927491,-2.37,10.13
TR004,HV,2026-03-15,740.1959996915645,2.63,-13.15
TR004,HV,2026-03-15,775.2597488629465,-0.49,8.01
TR004,HV,2026-03-15,811.9844993184009,1.2,-28.93
TR004,HV,2026-03-15,850.4489341802678,-2.69,-17.23
TR004,HV,2026-03-15,890.735463861044,1.31,-9.0
TR004,HV,2026-03-15,932.9304026284686,0.9,6.39
TR004,HV,2026-03-15,977.1241535346502,-1.83,-10.47
TR004,HV,2026-03-15,1023.4114021054527,-0.61,-1.74
TR004,HV,2026-03-15,1071.8913192051275,0.15,-0.38
TR004,HV,2026-03-15,1122.6677735108135,-0.26,9.92
TR004,HV,2026-03-15,1175.849554052157,-1.76,5.85
TR004,HV,2026-03-15,1231.550603292826,-1.01,-10.29
TR004,HV,2026-03-15,1289.8902612533082,-1.44,-2.79
TR004,HV,2026-03-15,1350.9935211980264,3.54,25.76
TR004,HV,2026-03-15,1414.991297434576,2.17,15.74
TR004,HV,2026-03-15,1482.0207057988587,-2.41,-11.75
TR004,HV,2026-03-15,1552.225357427048,0.67,-9.95
TR004,HV,2026-03-15,1625.755666443795,-0.89,19.16
TR004,HV,2026-03-15,1702.7691722258996,2.65,0.91
TR004,HV,2026-03-15,1783.4308769319093,-0.58,-4.43
TR004,HV,2026-03-15,1867.9135990207828,1.85,-9.51
TR004,HV,2026-03-15,1956.3983435170649,-0.45,-15.74
TR004,HV,2026-03-15,2049.074689815848,-1.06,9.7
TR004,HV,2026-03-15,2146.1411978584038,-0.3,-0.68
TR004,HV,2026-03-15,2247.8058335487253,-0.06,-0.95
TR004,HV,2026-03-15,2354.286414322418,0.85,-28.17
TR004,HV,2026-03-15,2465.811075822604,-2.08,-4.01
TR004,HV,2026-03-15,2582.6187606826775,1.75,-1.5
TR004,HV,2026-03-15,2704.9597304631343,1.84,0.36
TR004,HV,2026-03-15,2833.096101839324,-0.1,-25.73
TR004,HV,2026-03-15,2967.3024081888693,-0.14,-8.93
TR004,HV,2026-03-15,3107.866187782014,-0.07,-25.29
TR004,HV,2026-03-15,3255.0885998350595,-0.63,-0.78
TR004,HV,2026-03-15,3409.285069746811,0.99,-13.54
TR004,HV,2026-03-15,3570.7859649004627,2.84,7.89
TR004,HV,2026-03-15,3739.937302478798,0.46,-10.5
TR004,HV,2026-03-15,3917.1014908092607,-1.73,-12.66
TR004,HV,2026-03-15,4102.658105827194,0.88,-28.52
TR004,HV,2026-03-15,4297.00470432084,1.26,-26.29
TR004,HV,2026-03-15,4500.557675700497,1.36,24.23
TR004,HV,2026-03-15,4713.753134116724,4.87,0.86
TR004,HV,2026-03-15,4937.047852839004,1.33,-18.56
TR004,HV,2026-03-15,5170.92024289676,-1.37,-2.91
TR004,HV,2026-03-15,5415.871378079471,-0.19,-4.6
TR004,HV,2026-03-15,5672.426068491977,0.25,3.26
TR004,HV,2026-03-15,5941.133984965034,0.93,7.36
TR004,HV,2026-03-15,6222.570836730231,0.01,-24.71
TR004,HV,2026-03-15,6517.339604882427,1.13,-33.45
TR004,HV,2026-03-15,6826.071834272386,1.94,4.24
TR004,HV,2026-03-15,7149.428986597577,0.05,13.31
TR004,HV,2026-03-15,7488.103857590023,-0.46,6.78
TR004,HV,2026-03-15,7842.822061337682,-1.43,4.4
TR004,HV,2026-03-15,8214.34358491943,1.62,20.03
TR004,HV,2026-03-15,8603.464416684501,1.48,-13.99
TR004,HV,2026-03-15,9011.018251665018,1.24,8.2
TR004,HV,2026-03-15,9437.87827777538,-5.63,-7.34
TR004,HV,2026-03-15,9884.959046625587,-1.81,-1.87
TR004,HV,2026-03-15,10353.218432956615,0.87,18.4
TR004,HV,2026-03-15,10843.659686896108,-1.9,-0.3
TR004,HV,2026-03-15,11357.333583431051,-4.15,-17.32
TR004,HV,2026-03-15,11895.340673703207,1.66,7.23
TR004,HV,2026-03-15,12458.833642950081,1.93,-26.15
TR004,HV,2026-03-15,13049.019780144015,2.37,-28.88
TR004,HV,2026-03-15,13667.163564620074,0.63,9.06
TR004,HV,2026-03-15,14314.589375234786,-1.14,-7.76
TR004,HV,2026-03-15,14992.684327860472,0.03,-8.87
TR004,HV,2026-03-15,15702.901247293774,-1.21,-2.47
TR004,HV,2026-03-15,16446.761779946628,3.3,4.94
TR004,HV,2026-03-15,17225.859653987874,0.04,6.76
TR004,HV,2026-03-15,18041.864093920718,2.03,-13.16
TR004,HV,2026-03-15,18896.523396912115,-1.6,7.07
TR004,HV,2026-03-15,19791.668678535574,-1.09,10.11
TR004,HV,2026-03-15,20729.217795953697,0.15,-2.38
TR004,HV,2026-03-15,21711.179456945054,2.07,-5.86
TR004,HV,2026-03-15,22739.657523579273,0.89,-20.23
TR004,HV,2026-03-15,23816.855519761608,1.41,-10.1
TR004,HV,2026-03-15,24945.081352303165,-3.49,16.42
TR004,HV,2026-03-15,26126.752255633262,-0.19,9.49
TR004,HV,2026-03-15,27364.39997074672,-1.22,8.53
TR004,HV,2026-03-15,28660.676169482504,-1.98,33.82
TR004,HV,2026-03-15,30018.35813575592,-2.08,6.74
TR004,HV,2026-03-15,31440.354715915,-0.85,-8.7
TR004,HV,2026-03-15,32929.71255097148,-0.83,5.41
TR004,HV,2026-03-15,34489.6226040576,-0.2,-9.83
TR004,HV,2026-03-15,36123.426997094306,-1.2,-34.81
TR004,HV,2026-03-15,37834.62617131933,2.99,-6.08
TR004,HV,2026-03-15,39626.88638701478,1.92,5.94
TR004,HV,2026-03-15,41504.047578504724,1.01,3.25
TR004,HV,2026-03-15,43470.131581250265,-1.31,-1.25
TR004,HV,2026-03-15,45529.35074866948,-2.18,3.35
TR004,HV,2026-03-15,47686.116977144746,-1.3,7.73
TR004,HV,2026-03-15,49945.0511585514,0.41,-5.1
TR004,HV,2026-03-15,52310.993080562585,-2.5,-14.42
TR004,HV,2026-03-15,54789.01179593945,-2.47,-3.54
TR004,HV,2026-03-15,57384.416483023924,-1.27,6.23
TR004,HV,2026-03-15,60102.76782070388,0.5,-30.28
TR004,HV,2026-03-15,62949.88990221888,0.88,9.82
TR004,HV,2026-03-15,65931.88271333542,0.1,-8.04
TR004,HV,2026-03-15,69055.1352016233,0.88,13.78
TR004,HV,2026-03-15,72326.33896483533,1.15,22.21
TR004,HV,2026-03-15,75752.5025877192,3.5,-5.93
TR004,HV,2026-03-15,79340.96665797492,0.63,-24.74
TR004,HV,2026-03-15,83099.41949353386,0.01,4.83
TR004,HV,2026-03-15,87035.91361485166,0.15,-10.72
TR004,HV,2026-03-15,91158.88299750836,-0.84,-5.0
TR004,HV,2026-03-15,95477.16114208066,-3.92,6.05
TR004,HV,2026-03-15,100000.0,0.87,4.3
TR005,LV,2026-03-17,10.0,-2.21,13.36
TR005,LV,2026-03-17,10.473708979594498,1.48,-8.37
TR005,LV,2026-03-17,10.969857978923836,0.55,16.02
TR005,LV,2026-03-17,11.489510001873091,2.93,-8.77
TR005,LV,2026-03-17,12.033778407775893,0.22,-6.5
TR005,LV,2026-03-17,12.603829296797274,-2.2,-18.49
TR005,LV,2026-03-17,13.200884008314182,-3.29,0.86
TR005,LV,2026-03-17,13.826221737646557,2.92,-11.0
TR005,LV,2026-03-17,14.481182276745338,0.64,14.79
TR005,LV,2026-03-17,15.167168884709225,-0.85,-10.77
TR005,LV,2026-03-17,15.885651294280526,2.43,-19.29
TR005,LV,2026-03-17,16.63816886076129,0.03,25.96
TR005,LV,2026-03-17,17.4263338600965,-0.75,3.18
TR005,LV,2026-03-17,18.251834943190435,-1.13,-28.84
TR005,LV,2026-03-17,19.116440753857017,-2.07,-18.47
TR005,LV,2026-03-17,20.022003718155844,-3.4,21.2
TR005,LV,2026-03-17,20.970464013232327,1.07,1.06
TR005,LV,2026-03-17,21.963853724165457,-0.62,-0.55
TR005,LV,2026-03-17,23.00430119772918,-1.11,-4.44
TR005,LV,2026-03-17,24.094035602395245,0.58,1.31
TR005,LV,2026-03-17,25.23539170434766,-1.3,-4.51
TR005,LV,2026-03-17,26.430814869741056,-0.82,-2.31
TR005,LV,2026-03-17,27.682866303920665,-0.69,-12.95
TR005,LV,2026-03-17,28.994228538828768,2.21,-20.13
TR005,LV,2026-03-17,30.367711180354576,-1.65,-4.85
TR005,LV,2026-03-17,31.80625692794119,0.47,-12.18
TR005,LV,2026-03-17,33.31294787934674,-2.67,-12.17
TR005,LV,2026-03-17,34.891012134067736,1.85,1.56
TR005,LV,2026-03-17,36.54383070957256,0.2,-21.23
TR005,LV,2026-03-17,38.274944785163115,-1.98,-8.31
TR005,LV,2026-03-17,40.08806328898464,4.24,-17.44
TR005,LV,2026-03-17,41.9870708444391,2.54,-9.66
TR005,LV,2026-03-17,43.97603609302721,-1.81,-2.82
TR005,LV,2026-03-17,46.05922041145106,2.3,-27.47
TR005,LV,2026-03-17,48.241087041653685,1.81,-2.45
TR005,LV,2026-03-17,50.526310653356795,-4.78,33.42
TR005,LV,2026-03-17,52.91978735958442,-2.2,28.83
TR005,LV,2026-03-17,55.42664520663107,-2.01,10.64
TR005,LV,2026-03-17,58.05225516094899,3.44,-2.62
TR005,LV,2026-03-17,60.80224261649424,1.24,-10.35
TR005,LV,2026-03-17,63.68249944718586,0.46,-11.5
TR005,LV,2026-03-17,66.69919663030122,0.59,9.79
TR005,LV,2026-03-17,69.85879746785248,2.58,39.46
TR005,LV,2026-03-17,73.16807143427197,2.16,2.31
TR005,LV,2026-03-17,76.63410868007459,-2.52,-3.52
TR005,LV,2026-03-17,80.26433522257175,-1.96,-12.91
TR005,LV,2026-03-17,84.06652885618325,-1.76,2.68
TR005,LV,2026-03-17,88.04883581643465,1.85,-37.81
TR005,LV,2026-03-17,92.21978823334327,0.83,-12.62
TR005,LV,2026-03-17,96.58832241158703,2.32,-8.02
TR005,LV,2026-03-17,101.1637979766207,-0.97,14.49
TR005,LV,2026-03-17,105.9560179277616,-2.49,22.35
TR005,LV,2026-03-17,110.97524964120721,-0.42,15.71
TR005,LV,2026-03-17,116.23224686798518,0.62,18.09
TR005,LV,2026-03-17,121.7382727739662,3.46,-11.54
TR005,LV,2026-03-17,127.50512407130128,1.8,-24.02
TR005,LV,2026-03-17,133.54515629298987,-2.99,21.47
TR005,LV,2026-03-17,139.87131026472386,5.03,25.12
TR005,LV,2026-03-17,146.49713983072849,-3.2,2.97
TR005,LV,2026-03-17,153.43684089300132,-1.41,23.3
TR005,LV,2026-03-17,160.70528182616385,-1.15,2.57
TR005,LV,2026-03-17,168.31803533309565,1.24,2.17
TR005,LV,2026-03-17,176.2914118095948,-0.64,9.47
TR005,LV,2026-03-17,184.64249428955426,1.09,9.24
TR005,LV,2026-03-17,193.38917504552322,2.43,0.69
TR005,LV,2026-03-17,202.55019392306664,0.57,5.61
TR005,LV,2026-03-17,212.14517849106298,0.42,-5.06
TR005,LV,2026-03-17,222.19468609395238,-0.68,10.33
TR005,LV,2026-03-17,232.72024789604072,-0.01,-4.76
TR005,LV,2026-03-17,243.74441501222216,-2.41,4.62
TR005,LV,2026-03-17,255.29080682395167,3.1,3.8
TR005,LV,2026-03-17,267.3841615839947,0.61,16.08
TR005,LV,2026-03-17,280.05038941836307,0.35,0.26
TR005,LV,2026-03-17,293.31662783900424,-1.28,3.2
TR005,LV,2026-03-17,307.21129988617594,-1.09,10.17
TR005,LV,2026-03-17,321.76417502507354,-2.04,18.44
TR005,LV,2026-03-17,337.0064329271928,1.52,13.59
TR005,LV,2026-03-17,352.970730273065,4.59,-21.82
TR005,LV,2026-03-17,369.6912707195028,0.22,11.76
TR005,LV,2026-03-17,387.20387818125573,0.16,9.25
TR005,LV,2026-03-17,405.54607358408276,1.41,-7.53
TR005,LV,2026-03-17,424.75715525368986,2.82,8.02
TR005,LV,2026-03-17,444.87828311275854,1.22,-30.06
TR005,LV,2026-03-17,465.9525668664682,1.37,0.62
TR005,LV,2026-03-17,488.02515836544336,-3.94,-7.54
TR005,LV,2026-03-17,511.14334834401654,-1.04,25.6
TR005,LV,2026-03-17,535.3566677410724,1.27,14.86
TR005,LV,2026-03-17,560.7169938205458,-2.13,28.29
TR005,LV,2026-03-17,587.2786613189483,-0.51,-0.85
TR005,LV,2026-03-17,615.0985788580505,-0.47,5.2
TR005,LV,2026-03-17,644.236350872137,1.01,12.63
TR005,LV,2026-03-17,674.7544053110693,-0.18,29.18
TR005,LV,2026-03-17,706.7181273927491,0.46,-17.26
TR005,LV,2026-03-17,740.1959996915645,-1.75,-13.98
TR005,LV,2026-03-17,775.2597488629465,-1.47,4.33
TR005,LV,2026-03-17,811.9844993184009,2.78,-4.96
TR005,LV,2026-03-17,850.4489341802678,-1.89,25.7
